Date,Open,High,Low,Close,Adj Close,Volume
2017-04-05,108.360001,108.82,107.32,107.440002,107.440002,8205400
2017-04-06,107.589996,108.41999799999999,107.150002,108.040001,108.040001,5211100
2017-04-07,107.879997,109.07,106.760002,108.989998,108.989998,8354900
2017-04-10,109.0,111.879997,108.839996,111.699997,111.699997,14798600
2017-04-11,111.400002,111.790001,109.459999,110.440002,110.440002,10012100
2017-04-12,110.5,111.699997,110.309998,110.629997,110.629997,8099800
2017-04-13,110.720001,111.449997,109.82,110.209999,110.209999,6857000
2017-04-17,110.910004,111.870003,110.300003,111.760002,111.760002,7128100
2017-04-18,111.199997,112.199997,110.866997,111.230003,111.230003,8305100
2017-04-19,111.989998,112.199997,110.57,110.760002,110.760002,9603800
2017-04-20,111.529999,113.599998,111.480003,112.959999,112.959999,13773500
2017-04-21,112.800003,113.16999799999999,112.300003,113.110001,113.110001,8968300
2017-04-24,114.040001,115.160004,114.019997,114.860001,114.860001,13386600
2017-04-25,115.540001,115.82,114.800003,115.480003,115.480003,11434600
2017-04-26,115.370003,115.75,114.622002,114.970001,114.970001,6678800
2017-04-27,115.0,115.959999,114.83000200000001,115.43,115.43,9441500
2017-04-28,115.900002,115.989998,115.0,115.5,115.5,6955700
2017-05-01,115.629997,117.239998,115.5,116.68,116.68,7332100
2017-05-02,117.07,118.690002,117.0,118.089996,118.089996,10048200
2017-05-03,117.949997,118.0,115.120003,116.57,116.57,10591100
2017-05-04,115.940002,116.410004,115.150002,115.860001,115.860001,6977800
2017-05-05,116.050003,116.150002,114.800003,116.040001,116.040001,7099400
2017-05-08,116.900002,117.510002,116.199997,116.860001,116.860001,6461900
2017-05-09,118.620003,120.0,118.07,120.0,120.0,15219900
2017-05-10,120.010002,120.33000200000001,119.099998,119.980003,119.980003,9347300
2017-05-11,120.129997,120.5,118.25,120.160004,120.160004,11375500
2017-05-12,120.160004,120.468002,119.510002,120.339996,120.339996,9823900
2017-05-15,121.029999,121.489998,120.030998,121.400002,121.400002,11125500
2017-05-16,121.980003,124.339996,121.739998,124.019997,124.019997,18222100
2017-05-17,123.25,123.889999,120.5,120.720001,120.720001,19834700
2017-05-18,116.309998,122.629997,114.0,121.269997,121.269997,37121900
2017-05-19,123.959999,126.400002,123.07,123.220001,123.220001,21101700
2017-05-22,124.980003,125.589996,123.555,124.75,124.75,13493200
2017-05-23,124.66999799999999,125.675003,122.849998,122.93,122.93,14370100
2017-05-24,123.07,123.683998,121.949997,122.809998,122.809998,8371500
2017-05-25,123.739998,124.449997,122.309998,123.629997,123.629997,12486500
2017-05-26,123.93,124.650002,123.099998,123.989998,123.989998,7558900
2017-05-30,124.08000200000001,124.879997,123.529999,123.910004,123.910004,8343400
2017-05-31,123.639999,124.175003,122.0,122.459999,122.459999,11582200
2017-06-01,122.82,124.0,122.260002,123.970001,123.970001,8901400
2017-06-02,123.720001,124.529999,123.239998,124.129997,124.129997,7342100
2017-06-05,124.019997,125.559998,123.870003,125.370003,125.370003,10030600
2017-06-06,125.370003,126.199997,124.269997,124.620003,124.620003,9257100
2017-06-07,125.08000200000001,125.910004,124.110001,125.639999,125.639999,9431600
2017-06-08,142.509995,143.699997,135.21000700000002,142.33999599999999,142.33999599999999,80936900
2017-06-09,142.33999599999999,148.28999299999998,137.009995,139.440002,139.440002,54367400
2017-06-12,139.169998,139.389999,136.050003,139.080002,139.080002,32177600
2017-06-13,141.880005,142.244003,135.899994,136.600006,136.600006,40879600
2017-06-14,137.800003,139.25,135.259995,136.669998,136.669998,32862000
2017-06-15,135.639999,135.669998,133.100006,135.080002,135.080002,30510400
2017-06-16,136.279999,136.5,133.550003,134.869995,134.869995,36431300
2017-06-19,137.809998,140.399994,137.399994,139.470001,139.470001,24951600
2017-06-20,140.080002,140.630005,137.929993,138.380005,138.380005,20580500
2017-06-21,138.820007,143.5,138.020004,143.28999299999998,143.28999299999998,30911600
2017-06-22,142.050003,144.679993,140.880005,142.270004,142.270004,21897600
2017-06-23,142.100006,143.33999599999999,141.600006,143.009995,143.009995,11759000
2017-06-26,144.029999,145.360001,141.270004,142.729996,142.729996,17828100
2017-06-27,143.899994,144.380005,141.100006,141.529999,141.529999,17374800
2017-06-28,142.649994,144.369995,141.479996,143.949997,143.949997,17759800
2017-06-29,143.16000400000001,143.559998,137.520004,140.809998,140.809998,24130300
2017-06-30,141.029999,142.380005,139.919998,140.899994,140.899994,12276700
2017-07-03,141.75,142.490005,139.494995,140.990005,140.990005,6975700
2017-07-05,141.16000400000001,145.0,140.330002,144.869995,144.869995,16995800
2017-07-06,143.009995,143.619995,141.830002,142.199997,142.199997,11934200
2017-07-07,142.649994,143.378998,141.830994,142.429993,142.429993,8046200
2017-07-10,143.0,144.16000400000001,142.25,143.809998,143.809998,10351500
2017-07-11,144.28999299999998,145.869995,143.259995,145.809998,145.809998,13519900
2017-07-12,147.380005,149.300003,146.850006,149.0,149.0,14955800
2017-07-13,149.520004,150.0,148.0,149.520004,149.520004,11683400
2017-07-14,150.119995,152.25,149.690002,151.830002,151.830002,11469400
2017-07-17,153.529999,153.699997,150.419998,151.229996,151.229996,15342700
2017-07-18,151.080002,154.600006,150.479996,153.75,153.75,15313000
2017-07-19,155.139999,156.41000400000001,152.639999,153.149994,153.149994,16896100
2017-07-20,153.96000700000002,154.119995,151.83999599999999,152.110001,152.110001,16739800
2017-07-21,151.78999299999998,152.149994,150.309998,151.889999,151.889999,11452700
2017-07-24,152.770004,153.229996,151.600006,152.259995,152.259995,10649100
2017-07-25,152.360001,152.75,150.850006,152.440002,152.440002,8460300
2017-07-26,152.529999,156.0,152.360001,155.78999299999998,155.78999299999998,14466300
2017-07-27,157.850006,160.389999,151.330002,154.149994,154.149994,26058500
2017-07-28,153.96000700000002,158.96000700000002,152.820007,157.559998,157.559998,14449400
2017-07-31,158.899994,159.389999,153.5,154.949997,154.949997,17782400
2017-08-01,156.25,156.610001,153.800003,154.729996,154.729996,12035300
2017-08-02,155.470001,155.75,149.100006,151.91000400000001,151.91000400000001,19529300
2017-08-03,152.100006,153.800003,149.600006,153.320007,153.320007,12435400
2017-08-04,154.320007,154.320007,152.16000400000001,153.330002,153.330002,10035600
2017-08-07,154.830002,158.990005,154.369995,158.83999599999999,158.83999599999999,15906400
2017-08-08,158.559998,159.83999599999999,156.800003,157.5,157.5,15447100
2017-08-09,156.050003,157.71000700000002,155.199997,157.490005,157.490005,11022600
2017-08-10,156.199997,156.5,151.25,151.770004,151.770004,19298900
2017-08-11,150.509995,152.570007,147.5,151.699997,151.699997,22327400
2017-08-14,154.770004,155.080002,153.100006,154.610001,154.610001,14601800
2017-08-15,155.740005,158.320007,154.0,157.75,157.75,18635700
2017-08-16,160.0,160.350006,158.53500400000001,159.5,159.5,21318300
2017-08-17,166.119995,168.0,163.509995,163.919998,163.919998,56840300
2017-08-18,165.360001,169.5,164.100006,167.5,167.5,31492500
2017-08-21,168.28999299999998,170.600006,166.979996,169.25,169.25,22352300
2017-08-22,170.020004,174.770004,169.639999,174.46000700000002,174.46000700000002,24481900
2017-08-23,172.899994,176.229996,172.75,175.800003,175.800003,21939000
2017-08-24,177.0,177.0,174.300003,175.0,175.0,20795200
2017-08-25,174.800003,174.940002,171.110001,171.740005,171.740005,24184700
2017-08-28,171.149994,171.33999599999999,167.059998,168.300003,168.300003,24615900
2017-08-29,165.149994,169.229996,164.350006,167.41000400000001,167.41000400000001,19587300
2017-08-30,169.149994,172.389999,169.149994,171.25,171.25,17770000
2017-08-31,172.53999299999998,172.899994,170.25,171.740005,171.740005,16486800
2017-09-01,171.990005,172.386002,170.649994,171.03999299999998,171.03999299999998,11166600
2017-09-05,169.470001,171.929993,168.738007,169.919998,169.919998,14943600
2017-09-06,170.169998,171.110001,167.0,168.139999,168.139999,19988300
2017-09-07,169.259995,170.970001,168.0,170.479996,170.479996,15141900
2017-09-08,169.990005,171.220001,168.919998,169.0,169.0,12345300
2017-09-11,171.5,174.199997,171.5,174.059998,174.059998,18257900
2017-09-12,174.889999,175.619995,173.369995,175.309998,175.309998,15629700
2017-09-13,175.75,179.100006,175.559998,178.970001,178.970001,22060700
2017-09-14,177.53999299999998,179.929993,176.020004,177.100006,177.100006,22827700
2017-09-15,177.899994,179.75,176.699997,176.699997,176.699997,26567600
2017-09-18,178.889999,180.28999299999998,177.75,179.979996,179.979996,22919800
2017-09-19,180.690002,180.869995,179.25,180.070007,180.070007,14751900
2017-09-20,180.020004,180.5,176.151001,177.949997,177.949997,15396700
2017-09-21,178.050003,178.86099199999998,175.300003,177.389999,177.389999,14578800
2017-09-22,176.199997,178.419998,175.679993,178.139999,178.139999,12749700
2017-09-25,176.479996,177.0,167.5,169.58999599999999,169.58999599999999,34033700
2017-09-26,170.009995,171.899994,166.78999299999998,167.020004,167.020004,23696200
2017-09-27,169.83999599999999,171.949997,169.449997,170.990005,170.990005,19444200
2017-09-28,170.91000400000001,171.880005,169.567001,170.240005,170.240005,13957000
2017-09-29,171.110001,173.53999299999998,170.740005,172.71000700000002,172.71000700000002,13401800
2017-10-02,174.570007,175.130005,172.570007,173.610001,173.610001,12563400
2017-10-03,176.059998,178.779999,173.610001,178.559998,178.559998,16714600
2017-10-04,178.059998,180.0,177.300003,178.71000700000002,178.71000700000002,11420600
2017-10-05,179.0,179.729996,176.029999,178.889999,178.889999,11895300
2017-10-06,177.850006,179.869995,177.610001,179.199997,179.199997,8749300
2017-10-09,178.970001,183.132004,178.75,182.08999599999999,182.08999599999999,15011600
2017-10-10,181.649994,184.46000700000002,181.360001,183.119995,183.119995,13201300
2017-10-11,183.0,184.699997,182.600998,184.690002,184.690002,11974400
2017-10-12,184.03999299999998,184.389999,180.348007,180.529999,180.529999,15441200
2017-10-13,180.96000700000002,181.399994,177.970001,178.449997,178.449997,18107700
2017-10-16,180.0,180.050003,178.509995,179.559998,179.559998,12855900
2017-10-17,179.580002,180.119995,175.300003,175.320007,175.320007,20132200
2017-10-18,177.08999599999999,180.0,176.279999,179.610001,179.610001,21736500
2017-10-19,177.00100700000002,179.610001,175.449997,177.929993,177.929993,13539000
2017-10-20,179.020004,179.520004,177.080002,177.320007,177.320007,11953200
2017-10-23,177.800003,178.009995,173.050003,173.130005,173.130005,17610900
2017-10-24,174.0,175.979996,173.259995,173.699997,173.699997,11946000
2017-10-25,174.690002,175.440002,169.300003,170.220001,170.220001,18109400
2017-10-26,170.619995,171.449997,168.580002,170.320007,170.320007,13527400
2017-10-27,173.190002,177.0,171.110001,176.149994,176.149994,19712600
2017-10-30,178.429993,181.899994,177.58999599999999,181.580002,181.580002,20219700
2017-10-31,183.570007,185.119995,181.811005,184.889999,184.889999,21256700
2017-11-01,187.880005,188.880005,183.580002,186.080002,186.080002,28594700
2017-11-02,190.990005,191.220001,183.309998,184.809998,184.809998,41239900
2017-11-03,186.509995,186.929993,182.059998,183.21000700000002,183.21000700000002,19697300
2017-11-06,184.070007,188.25,184.0,187.83999599999999,187.83999599999999,19873100
2017-11-07,189.580002,189.860001,187.0,188.509995,188.509995,17781000
2017-11-08,187.979996,188.149994,185.100006,185.899994,185.899994,13944600
2017-11-09,184.21000700000002,185.130005,181.050003,185.130005,185.130005,19755600
2017-11-10,187.029999,187.169998,185.399994,186.41000400000001,186.41000400000001,15031000
2017-11-13,186.770004,187.880005,184.0,184.53999299999998,184.53999299999998,17139100
2017-11-14,184.300003,184.380005,181.149994,181.78999299999998,181.78999299999998,14475300
2017-11-15,179.369995,181.880005,176.73599199999998,181.479996,181.479996,16567000
2017-11-16,183.309998,186.270004,183.119995,185.429993,185.429993,18389500
2017-11-17,185.919998,186.5,184.669998,185.130005,185.130005,13422700
2017-11-20,187.600006,190.0,186.61099199999998,188.0,188.0,25992300
2017-11-21,190.350006,191.559998,188.800003,190.899994,190.899994,19639500
2017-11-22,191.53999299999998,191.75,189.369995,189.83999599999999,189.83999599999999,14417600
2017-11-24,189.389999,191.699997,188.699997,191.190002,191.190002,9887300
2017-11-27,190.490005,191.449997,187.550003,188.029999,188.029999,14952800
2017-11-28,188.830002,189.100006,186.5,186.690002,186.690002,13378100
2017-11-29,185.25,185.41000400000001,173.619995,179.91000400000001,179.91000400000001,40204100
2017-11-30,179.529999,179.800003,176.320007,177.080002,177.080002,25851100
2017-12-01,175.270004,179.800003,173.800003,174.610001,174.610001,26782300
2017-12-04,177.199997,177.580002,168.259995,169.580002,169.580002,35895100
2017-12-05,165.279999,172.96000700000002,164.25,168.96000700000002,168.96000700000002,31609900
2017-12-06,172.630005,173.229996,167.865005,172.630005,172.630005,23897800
2017-12-07,175.28999299999998,175.820007,172.259995,174.470001,174.470001,15697900
2017-12-08,177.570007,178.96000700000002,176.369995,177.619995,177.619995,23543400
2017-12-11,179.899994,180.679993,178.149994,179.28999299999998,179.28999299999998,15626200
2017-12-12,174.639999,178.16000400000001,173.770004,174.639999,174.639999,22656500
2017-12-13,175.190002,177.699997,174.300003,176.470001,176.470001,18653400
2017-12-14,173.110001,173.389999,169.610001,171.75,171.75,32830000
2017-12-15,172.889999,173.550003,170.0,173.550003,173.550003,41356700
2017-12-18,174.600006,174.699997,172.369995,173.369995,173.369995,17023300
2017-12-19,171.970001,173.0,170.509995,171.279999,171.279999,23936200
2017-12-20,171.78999299999998,172.899994,170.800003,172.639999,172.639999,17121400
2017-12-21,172.800003,176.25,172.651001,175.320007,175.320007,14812400
2017-12-22,175.83999599999999,176.66000400000001,175.03999299999998,176.28999299999998,176.28999299999998,12524700
2017-12-26,174.550003,175.149994,171.729996,172.330002,172.330002,12913800
2017-12-27,172.28999299999998,173.869995,171.729996,172.970001,172.970001,10152300
2017-12-28,173.03999299999998,173.529999,171.669998,172.300003,172.300003,9508100
2017-12-29,172.279999,173.669998,171.199997,172.429993,172.429993,9704600
2018-01-02,176.399002,184.100006,175.699997,183.649994,183.649994,29916900
2018-01-03,185.190002,185.634995,181.399994,184.0,184.0,20121900
2018-01-04,185.899994,187.746994,184.429993,185.71000700000002,185.71000700000002,19473800
2018-01-05,187.169998,190.75,186.300995,190.699997,190.699997,18168300
2018-01-08,190.46000700000002,191.66000400000001,189.070007,190.330002,190.330002,16230100
2018-01-09,191.130005,192.490005,188.0,190.800003,190.800003,19495100
2018-01-10,188.100006,190.389999,186.580002,189.78999299999998,189.78999299999998,17943800
2018-01-11,189.729996,190.429993,188.100006,188.75,188.75,12400400
2018-01-12,189.91000400000001,190.199997,187.25,187.78999299999998,187.78999299999998,11789600
2018-01-16,190.399994,191.740005,181.75,182.399994,182.399994,27428500
2018-01-17,183.300003,184.800003,179.320007,183.830002,183.830002,21346500
2018-01-18,184.279999,185.845001,182.690002,184.399994,184.399994,14190700
2018-01-19,185.149994,185.238998,182.800003,184.050003,184.050003,15349300
2018-01-22,184.975006,185.03999299999998,181.679993,184.020004,184.020004,16016300
2018-01-23,185.279999,192.399994,183.53999299999998,192.279999,192.279999,31305900
2018-01-24,194.71000700000002,198.860001,192.399994,195.529999,195.529999,34497300
2018-01-25,196.33999599999999,199.58999599999999,194.100006,198.330002,198.330002,23421600
2018-01-26,200.330002,205.229996,199.21000700000002,205.220001,205.220001,23768600
2018-01-29,204.830002,205.690002,201.820007,203.009995,203.009995,21908600
2018-01-30,198.679993,202.53999299999998,196.490005,199.66000400000001,199.66000400000001,23377500
2018-01-31,202.820007,206.199997,202.800003,204.28999299999998,204.28999299999998,26982500
2018-02-01,192.75,199.490005,191.139999,192.220001,192.220001,52628900
2018-02-02,194.78999299999998,195.679993,186.800003,187.309998,187.309998,32233900
2018-02-05,183.699997,190.470001,179.899994,180.529999,180.529999,31084000
2018-02-06,174.720001,185.58999599999999,174.169998,185.169998,185.169998,35804500
2018-02-07,183.5,186.830002,180.300003,180.300003,180.300003,19672100
2018-02-08,182.270004,183.100006,171.389999,173.699997,173.699997,32051300
2018-02-09,175.119995,177.615997,168.880005,176.669998,176.669998,28049500
2018-02-12,180.440002,180.78999299999998,175.085999,177.440002,177.440002,18280300
2018-02-13,177.419998,182.149994,177.0,179.25,179.25,15507000
2018-02-14,179.220001,186.929993,178.899994,186.759995,186.759995,21047400
2018-02-15,189.25,189.559998,184.431,187.449997,187.449997,14361100
2018-02-16,186.75,188.270004,183.53999299999998,183.679993,183.679993,16114100
2018-02-20,183.669998,188.830002,183.0,187.190002,187.190002,14854900
2018-02-21,189.369995,193.169998,188.46000700000002,188.820007,188.820007,22071600
2018-02-22,190.199997,190.740005,187.770004,188.75,188.75,12282800
2018-02-23,190.179993,193.404999,189.949997,193.28999299999998,193.28999299999998,16937300
2018-02-26,194.46000700000002,195.149994,190.649994,194.190002,194.190002,19463100
2018-02-27,192.58999599999999,193.567001,187.21000700000002,188.259995,188.259995,23218500
2018-02-28,187.25,188.240005,185.0,186.139999,186.139999,19367600
2018-03-01,186.179993,187.479996,180.050003,181.990005,181.990005,17286300
2018-03-02,178.009995,180.229996,175.449997,179.759995,179.759995,18909100
2018-03-05,179.41000400000001,181.949997,177.070007,181.600006,181.600006,15656700
2018-03-06,185.190002,188.009995,184.820007,187.369995,187.369995,17856100
2018-03-07,184.369995,189.070007,184.320007,189.050003,189.050003,13728900
2018-03-08,189.050003,190.229996,186.570007,187.179993,187.179993,14331400
2018-03-09,189.639999,190.699997,188.009995,190.550003,190.550003,14208400
2018-03-12,192.300003,194.399994,190.899994,192.740005,192.740005,17826200
2018-03-13,193.880005,194.25,187.389999,188.41000400000001,188.41000400000001,14826700
2018-03-14,190.28999299999998,193.630005,190.220001,192.559998,192.559998,20032300
2018-03-15,198.440002,201.5,196.520004,199.059998,199.059998,33504600
2018-03-16,198.399994,200.380005,197.259995,200.279999,200.279999,26948700
2018-03-19,198.0,198.429993,192.800995,194.529999,194.529999,19681400
2018-03-20,194.949997,199.21000700000002,194.53999299999998,198.949997,198.949997,11952000
2018-03-21,198.800003,198.880005,194.570007,195.300003,195.300003,12047300
2018-03-22,190.75,192.389999,184.600006,184.649994,184.649994,25355700
2018-03-23,186.850006,187.139999,180.401001,181.199997,181.199997,18714400
2018-03-26,187.889999,190.619995,184.320007,190.5,190.5,16758700
2018-03-27,192.240005,192.25,180.66000400000001,181.889999,181.889999,16627900
2018-03-28,180.729996,183.440002,177.570007,178.91000400000001,178.91000400000001,20081100
2018-03-29,180.880005,185.130005,178.619995,183.53999299999998,183.53999299999998,16378900
2018-04-02,182.809998,183.509995,175.75,177.610001,177.610001,16028700
2018-04-03,179.259995,179.580002,173.0,174.669998,174.669998,19975100
2018-04-04,166.880005,172.41000400000001,166.130005,172.070007,172.070007,24573600
2018-04-05,175.479996,176.559998,171.169998,172.570007,172.570007,18250900
2018-04-06,169.83999599999999,172.270004,166.399994,167.520004,167.520004,18210000
2018-04-09,169.75,172.720001,168.610001,169.869995,169.869995,14717300
2018-04-10,175.100006,177.880005,173.850006,177.100006,177.100006,20436200
2018-04-11,176.479996,178.16000400000001,174.740005,175.360001,175.360001,10170500
2018-04-12,175.929993,177.899994,174.559998,175.919998,175.919998,11133900
2018-04-13,176.720001,176.800003,171.070007,172.03999299999998,172.03999299999998,13526200
2018-04-16,172.009995,174.78999299999998,171.009995,174.699997,174.699997,9876200
2018-04-17,174.830002,179.33999599999999,174.830002,178.699997,178.699997,16285800
2018-04-18,178.899994,182.880005,177.639999,182.679993,182.679993,16972700
2018-04-19,183.259995,183.630005,179.520004,181.389999,181.389999,11989000
2018-04-20,179.360001,181.389999,177.529999,179.110001,179.110001,14473100
2018-04-23,178.630005,179.320007,174.71000700000002,175.570007,175.570007,12033900
2018-04-24,177.630005,178.0,170.679993,173.08999599999999,173.08999599999999,14567500
2018-04-25,170.520004,171.300003,166.639999,170.220001,170.220001,17132900
2018-04-26,173.25,174.360001,172.050003,173.899994,173.899994,13398000
2018-04-27,177.110001,178.199997,174.009995,177.16000400000001,177.16000400000001,15062500
2018-04-30,178.08999599999999,180.03999299999998,177.050003,178.53999299999998,178.53999299999998,14654000
2018-05-01,177.580002,180.320007,177.440002,179.5,179.5,10787700
2018-05-02,180.800003,184.26400800000002,180.110001,181.449997,181.449997,20681800
2018-05-03,183.5,183.58999599999999,175.770004,182.449997,182.449997,26257600
2018-05-04,180.399994,190.600006,178.619995,188.889999,188.889999,57788300
2018-05-07,190.41000400000001,196.600006,190.300003,195.350006,195.350006,29862200
2018-05-08,194.199997,197.33999599999999,193.009995,196.309998,196.309998,21856300
2018-05-09,195.83999599999999,197.380005,194.5,195.429993,195.429993,13780600
2018-05-10,196.300003,199.770004,195.16000400000001,195.96000700000002,195.96000700000002,21295000
2018-05-11,196.399994,196.46000700000002,193.380005,194.360001,194.360001,12741100
2018-05-14,195.899994,200.0,195.869995,198.639999,198.639999,17627100
2018-05-15,195.229996,196.779999,193.860001,196.610001,196.610001,12694900
2018-05-16,196.75,199.75,196.300003,198.110001,198.110001,12887500
2018-05-17,196.0,198.429993,195.570007,196.020004,196.020004,13470500
2018-05-18,196.429993,197.779999,194.720001,195.0,195.0,14242300
2018-05-21,197.800003,199.78999299999998,196.399994,197.639999,197.639999,13830500
2018-05-22,198.300003,198.626999,195.699997,195.869995,195.869995,9700100
2018-05-23,193.880005,196.899994,192.800995,196.800003,196.800003,12520300
2018-05-24,198.119995,199.720001,195.69700600000002,197.369995,197.369995,18527700
2018-05-25,197.570007,201.5,197.21000700000002,199.199997,199.199997,21270000
2018-05-29,197.940002,202.279999,197.0,198.0,198.0,18768743
